fecha;hora;incidente;medio;vehiculo;patente;heridos;fallecidos;direccion;sector;lugar;posicion;imagen;descripcion;web
29/6/2022;10:00;choque;automovil;Renault Logan;AA315MX;0;0;Bernardo de Irigoyen y Colon;Centro. Punta Alta.;esquina;-38.882492, -62.083385;20220629_pto1renau.jpg;Choque entre autos. Camioneta sin frenos y serios problemas previos.;https://elrosalenio.com.ar/noticias/29/06/2022/10036588/siniestro-vial-y-mucha-tension-en-el-centro-puntaltense
3/7/2022;10:00;choque;automovil;Peugeot 206;JIJ441;0;0;Tucuman 450;Ciudad Atlantida. Punta Alta.;calle;-38.884426, -62.059678;20220703_cruzacalle.jpg;Choque. Pierde control, cruza de calle. Excesiva velocidad.;https://elrosalenio.com.ar/noticias/03/07/2022/10036634/video:-circulaba-por-avda.tucuman,-perdio-control-y-cruzo-de-carril
3/7/2022;08:00;choque;automovil;Chevrolet Corsa;OUG709;1;0;Ruta Nacional 229, Km 21;RN 229.;ruta;-38.822082, -62.103885;20220703_remis.jpg;Choque. Remis. Ruta 229 por la imagen. El Porvenir.;https://elrosalenio.com.ar/noticias/03/07/2022/10036632/un-remis-impacto-contra-un-arbol-y-su-pasajero-resulto-herido
3/7/2022;07:30;choque;automovil;Chevrolet Prisma;KZK805;0;0;Pellegrini y Roca;Centro. Punta Alta.;esquina;-38.877123, -62.081553;20220703_chevprisma.jpg;Choque contra propiedad.;https://elrosalenio.com.ar/noticias/03/07/2022/10036630/video:-choco-contra-la-pared,-dano-un-auto-y-rompio-vidriera
3/7/2022;06:15;choque;automovil;Ford Focus;AC013VO;0;0;Rosales 430;Centro. Punta Alta.;calle;-38.884020, -62.076055;20220703_vv_seis.jpg;Choque entre autos.;https://elrosalenio.com.ar/noticias/04/07/2022/10036648/hablo-uno-de-los-damnificados-del-multiple-siniestro-vial-de-calle-rosales-al-400
3/7/2022;06:15;choque;automovil;Volkswagen Voyage;JLH157;1;0;Rosales 430;Centro. Punta Alta.;calle;-38.884050, -62.076085;20220703_vv.jpg;Choque entre autos.;https://elrosalenio.com.ar/noticias/03/07/2022/10036629/video:-perdio-el-control-y-dano-6-autos
4/7/2022;14:30;choque;automovil;Nissan;HMI350;0;0;Humberto Primo y Urquiza;Centro. Punta Alta.;esquina;-38.883635, -62.081368;20220704_niss.jpg;Choque entre autos.;https://elrosalenio.com.ar/noticias/04/07/2022/10036649/importante-siniestro-vial-en-urquiza-y-humberto
4/7/2022;14:30;choque;automovil;Peugeot 206;GOR085;0;0;Humberto Primo y Urquiza;Centro. Punta Alta.;esquina;-38.883605, -62.081338;20220704_peug.jpg;Choque entre autos.;https://elrosalenio.com.ar/noticias/04/07/2022/10036649/importante-siniestro-vial-en-urquiza-y-humberto
28/2/2023;21:30;secuestro;motocicleta;Rouser AS200;null;0;0;Mariano Moreno 1190;Villa Mora - Villa Laura. Punta Alta.;calle;-38.888858, -62.049283;20230228_sec.jpg;Secuestro de moto. Abandonada.;https://elrosalenio.com.ar/noticias/01/03/2023/10039282/se-hallo-costosa-moto-sustraida-en-bahia-blanca
5/3/2023;16:15;choque;bicicleta;Bicicleta;null;1;0;Rivadavia y 25 de Mayo;Centro. Punta Alta.;esquina;-38.880499, -62.079229;20230305.jpg;Choque contra ciclista. ;https://elrosalenio.com.ar/noticias/05/03/2023/10039342/ambulancia-traslado-a-ciclista-luego-de-un-siniestro-vial
7/7/2022;16:00;choque;automovil;Fiat Palio;NIC242;3;0;Ruta Nacional 229, Km 23;RN 229.;ruta;-38.839434, -62.094999;20220707_palio.jpg;Choque entre autos.;https://elrosalenio.com.ar/noticias/07/07/2022/10036693/video:-impactante-siniestro-vial-en-ruta-229-entre-un-camion-y-dos-autos
7/7/2022;16:00;choque;automovil;Renault Duster;NEL760;1;0;Ruta Nacional 229, Km 23;RN 229.;ruta;-38.839494, -62.094904;20220707_duster.jpg;Choque entre autos.;https://elrosalenio.com.ar/noticias/07/07/2022/10036693/video:-impactante-siniestro-vial-en-ruta-229-entre-un-camion-y-dos-autos
5/3/2023;20:00;secuestro;motocicleta;Honda;null;0;0;Triunvirato 590;Ciudad Atlantida. Punta Alta.;calle;-38.896987, -62.063133;20230305_secuestro.jpg;Secuestro de moto. Abandonada.;https://elrosalenio.com.ar/noticias/06/03/2023/10039346/otra-mas-y-van:-una-nueva-moto-robada-en-bahia-blanca-fue-hallada-en-punta-alta
7/7/2022;16:00;vuelco;automovil;Renault Kangoo;NOC307;1;0;Ruta Nacional 3, km 652;RN 3.;ruta;-38.780297, -61.893618;20220707_kangoo.jpg;Vuelco en ruta.;https://elrosalenio.com.ar/noticias/07/07/2022/10036694/ruta-3:-conductor-volco-con-su-camioneta-en-bajo-hondo
16/3/2023;18:00;choque;bicicleta;Bicicleta;null;0;0;9 de Julio y Colon;Centro. Punta Alta.;esquina;-38.874825, -62.085431;20230316_biciauto.jpg;Choque contra ciclista. ;https://elrosalenio.com.ar/noticias/16/03/2023/10039443/accidente-vehicular-entre-auto-y-bicicleta-en-macrocentro
29/3/2023;20:00;choque;motocicleta;Suzuki;null;1;0;Pellegrini y Avellaneda;Centro. Punta Alta.;esquina;-38.875491, -62.071176;20230329_moto.jpg;Choque entre vehiculo y moto. Motociclista sin casco.;https://elrosalenio.com.ar/noticias/29/03/2023/10039558/accidente-vehicular-entre-auto-y-moto-en-macrocentro
10/7/2022;16:00;choque;automovil;Fiat Siena;ONE229;1;0;Espora y Rio Pilcomayo;Zona Norte. Punta Alta.;esquina;-38.851046, -62.080626;20220710_alb20.jpg;Choque entre vehiculo y moto.;https://elrosalenio.com.ar/noticias/10/07/2022/10036716/choque-entre-un-auto-y-una-moto
10/7/2022;16:00;choque;motocicleta;Bajaj;A056CTU;1;0;Espora y Rio Pilcomayo;Zona Norte. Punta Alta.;esquina;-38.851076, -62.080656;20220710_alb20.jpg;Choque entre vehiculo y moto.;https://elrosalenio.com.ar/noticias/10/07/2022/10036716/choque-entre-un-auto-y-una-moto
7/4/2023;02:30;detencion;motocicleta;Honda;null;0;0;Avellaneda y San Martin;Centro. Punta Alta.;esquina;-38.874155, -62.071268;20230407_moto.jpg;Detenido. Moto robada. Robo.;https://elrosalenio.com.ar/noticias/07/04/2023/10039624/detuvieron-a-menor-de-17-anos-que-circulaba-con-moto-robada
13/7/2022;09:00;incendio;automovil;Fiat Uno;BIA508;0;0;Uriburu y Mitre;Centro. Punta Alta.;esquina;-38.877102, -62.066146;20220713_fiatuno.jpg;Choque entre autos. Posterior incendio.;https://elrosalenio.com.ar/noticias/13/07/2022/10036755/tras-un-choque-dos-autos-tomaron-fuego
14/7/2022;10:00;vuelco;automovil;Chevrolet Corsa;BRD597;1;0;Ruta 3 vieja, Km 660;RN 3.;ruta;-38.714191, -61.972776;20220714_vuelco.jpg;Vuelco en ruta.;https://elrosalenio.com.ar/noticias/14/07/2022/10036770/volco-un-auto-en-la-ruta-3-vieja
29/8/2023;10:00;detencion;bicicleta;Bicicleta;null;0;0;Luiggi y 17 de Agosto;Centro. Punta Alta.;esquina;-38.875174, -62.062195;20230829_bicirobada.jpg;Detenido. Bicicleta robada. Robo.;https://elrosalenio.com.ar/noticias/29/08/2023/10040635/recuperaron-bicicleta-que-habia-sido-robada-de-su-domicilio
21/7/2022;14:00;choque;automovil;Citroen C4;IIB288;0;0;Rivadavia y Pueyrredon;Centro. Punta Alta.;esquina;-38.878803, -62.068651;20220721.jpg;Choque entre vehiculo y moto.;https://elrosalenio.com.ar/noticias/21/07/2022/10036843/dos-personas-derivadas-al-hospital-tras-siniestro-vial-entre-un-auto-y-una-moto
21/7/2022;14:00;choque;motocicleta;Honda;A062FRU;2;0;Rivadavia y Pueyrredon;Centro. Punta Alta.;esquina;-38.878833, -62.068681;20220721.jpg;Choque entre vehiculo y moto.;https://elrosalenio.com.ar/noticias/21/07/2022/10036843/dos-personas-derivadas-al-hospital-tras-siniestro-vial-entre-un-auto-y-una-moto
5/8/2022;01:30;vuelco;automovil;Volkswagen Gol;AE917IN;0;0;Ruta Nacional 3, km 652;RN 3.;ruta;-38.780497, -61.893818;20220805_bajohondo.jpg;Vuelco en ruta.;https://elrosalenio.com.ar/noticias/05/08/2022/10036996/un-vuelco-mas-en-la-zona-de-bajo-hondo
16/8/2022;14:30;vuelco;automovil;Renault Logan;NBA347;2;0;Alem y Bomberos Voluntarios;Ciudad Atlantida. Punta Alta.;esquina;-38.892977, -62.080408;20220816_vuelco.jpg;Vuelco en ciudad.;https://elrosalenio.com.ar/noticias/16/08/2022/10037118/volco-su-vehiculo-en-alem-y-pasaje-bomberos-voluntarios
22/8/2022;07:25;choque;automovil;Volkswagen Amarok;AB355NP;0;0;Alem y Libertad;Ciudad Atlantida. Punta Alta.;esquina;-38.889502, -62.075149;20220822_choque.jpg;Choque entre vehiculo y moto.;https://elrosalenio.com.ar/noticias/22/08/2022/10037171/siniestro-vial-en-alem-y-libertad-arrojo-un-hombre-herido
23/11/2023;18:00;choque;bicicleta;Bicicleta;null;1;0;Avellaneda y Remedios de Escalada;Centro. Punta Alta.;esquina;-38.873454, -62.071749;20231123.jpg;Choque contra ciclista. ;https://elrosalenio.com.ar/noticias/23/11/2023/10041194/dos-heridos-dejo-un-siniestro-vial-en-el-boulevard-avellaneda
24/8/2022;19:00;choque;automovil;Ford Ranger;JTE943;0;0;Luiggi y Estrada;Centro. Punta Alta.;esquina;-38.875404, -62.063562;20220824_esquina.jpg;Choque entre autos.;https://elrosalenio.com.ar/noticias/24/08/2022/10037203/otra-esquina-escenario-de-un-nuevo-siniestro-vial
24/8/2022;19:00;choque;automovil;Renault Clio;BEJ254;0;0;Luiggi y Estrada;Centro. Punta Alta.;esquina;-38.875434, -62.063592;20220824_esquina.jpg;Choque entre autos.;https://elrosalenio.com.ar/noticias/24/08/2022/10037203/otra-esquina-escenario-de-un-nuevo-siniestro-vial
24/8/2022;19:00;choque;automovil;Renault Duster;AD144EP;0;0;Jujuy y 2 de Abril;Nueva Bahia Blanca. Punta Alta.;esquina;-38.865264, -62.072501;20220824_duster.jpg;Choque entre vehiculo y moto.;https://elrosalenio.com.ar/noticias/24/08/2022/10037200/siniestro-vial-entre-una-moto-y-una-camioneta-en-jujuy-y-2-de-abril
24/8/2022;19:00;choque;motocicleta;Corven;516FBD;2;0;Jujuy y 2 de Abril;Nueva Bahia Blanca. Punta Alta.;esquina;-38.865164, -62.072601;20220824_moto.jpg;Choque entre vehiculo y moto.;https://elrosalenio.com.ar/noticias/24/08/2022/10037200/siniestro-vial-entre-una-moto-y-una-camioneta-en-jujuy-y-2-de-abril
25/8/2022;15:00;choque;automovil;Volkswagen Amarok;KNY951;0;0;Colon y Puerto Madryn;Zona Norte. Punta Alta.;esquina;-38.861042, -62.089055;20220825_automoto.jpg;Choque entre vehiculo y moto.;https://elrosalenio.com.ar/noticias/25/08/2022/10037221/hombre-derivado-al-hnpb-tras-siniestro-vial-entre-moto-y-camioneta
25/8/2022;15:00;choque;motocicleta;Honda;236JKE;1;0;Colon y Puerto Madryn;Zona Norte. Punta Alta.;esquina;-38.861072, -62.089085;20220825_automoto.jpg;Choque entre vehiculo y moto.;https://elrosalenio.com.ar/noticias/25/08/2022/10037221/hombre-derivado-al-hnpb-tras-siniestro-vial-entre-moto-y-camioneta
8/2/2024;10:00;secuestro;motocicleta;Appia;null;0;0;Uriburu y Pellegrini;Centro. Punta Alta.;esquina;-38.874658, -62.066749;20240208_secuestro.jpg;Secuestro de moto. Abandonada.;https://elrosalenio.com.ar/noticias/08/02/2024/10041680/motovehiculo-robado-en-bahia-blanca-fue-encontrado-en-nuestra-ciudad
8/3/2024;01:00;detencion;motocicleta;Honda Titan;null;0;0;Avellaneda y Fournier;Centro. Punta Alta.;esquina;-38.874753, -62.071097;20240308_robo.jpg;Detenido. Moto robada. Robo.;https://elrosalenio.com.ar/noticias/08/03/2024/10041819/otro-conductor-aprehendido-por-circular-en-moto-robada
4/9/2022;13:30;choque;motocicleta;Corven;A119RZH;2;0;Murature y San Martin;Centro. Punta Alta.;esquina;-38.874899, -62.075730;20220904_corven.jpg;Choque entre motos.;https://elrosalenio.com.ar/noticias/04/09/2022/10037330/chocaron-2-motos
13/3/2024;10:00;secuestro;motocicleta;Corven Triax 250;null;0;0;Uriburu 1150;Centro. Punta Alta.;calle;-38.870232, -62.067962;20240313_robo.jpg;Secuestro de moto. Robo.;https://elrosalenio.com.ar/noticias/13/03/2024/10041861/otra-moto-que-habia-sido-robada-circulaba-por-la-ciudad
5/9/2022;14:30;choque;automovil;Ford KA;AA267YV;1;0;San Martin y Buchardo;Centro. Punta Alta.;esquina;-38.874420, -62.072856;20220905_fordk.jpg;Choque entre autos.;https://elrosalenio.com.ar/noticias/05/09/2022/10037352/otra-esquina-protagonista-de-un-nuevo-siniestro-vial
5/9/2022;14:30;choque;automovil;Renault Clio;PHV026;0;0;San Martin y Buchardo;Centro. Punta Alta.;esquina;-38.874400, -62.072826;20220905_clio.jpg;Choque entre autos.;https://elrosalenio.com.ar/noticias/05/09/2022/10037352/otra-esquina-protagonista-de-un-nuevo-siniestro-vial
13/9/2022;10:00;choque;automovil;Peugeot 408;MUU510;0;0;Quintana y 25 de Mayo;Centro. Punta Alta.;esquina;-38.869725, -62.082301;20220913_peug.jpg;Choque entre vehiculo y moto.;https://elrosalenio.com.ar/noticias/13/09/2022/10037441/quintana-y-25-de-mayo:-siniestro-vial-entre-una-moto-y-un-auto
13/9/2022;10:00;choque;motocicleta;Corven;A1370QY;1;0;Quintana y 25 de Mayo;Centro. Punta Alta.;esquina;-38.869755, -62.082331;20220913_moto.jpg;Choque entre vehiculo y moto.;https://elrosalenio.com.ar/noticias/13/09/2022/10037441/quintana-y-25-de-mayo:-siniestro-vial-entre-una-moto-y-un-auto
18/9/2022;10:00;choque;automovil;Volkswagen Gol;DGQ491;0;0;Urquiza y Avellaneda;Centro. Punta Alta.;esquina;-38.881525, -62.069413;20220918_gol.jpg;Choque contra propiedad.;https://elrosalenio.com.ar/noticias/18/09/2022/10037487/doblo-con-el-auto-y-derribo-un-arbol
20/9/2022;07:30;choque;automovil;Toyota Hilux;FVY449;0;0;Tucuman y Corrientes;Ciudad Atlantida. Punta Alta.;esquina;-38.887379, -62.055722;20220920_tcman.jpg;Choque entre vehiculo y moto.;https://elrosalenio.com.ar/noticias/20/09/2022/10037514/un-herido-tras-siniestro-vial-en-la-avenida-tucuman-y-corrientes
20/9/2022;07:30;choque;motocicleta;Yamaha;810KWI;1;0;Tucuman y Corrientes;Ciudad Atlantida. Punta Alta.;esquina;-38.887349, -62.055752;20220920_tcman.jpg;Choque entre vehiculo y moto.;https://elrosalenio.com.ar/noticias/20/09/2022/10037514/un-herido-tras-siniestro-vial-en-la-avenida-tucuman-y-corrientes
21/3/2024;17:50;choque;bicicleta;Bicicleta;null;1;0;Murature y Rosales;Centro. Punta Alta.;esquina;-38.883516, -62.073349;20240321_choque.jpg;Choque contra ciclista. ;https://elrosalenio.com.ar/noticias/21/03/2024/10041921/otro-accidente-entre-auto-bicicleta
10/4/2024;10:00;detencion;bicicleta;Top Mega R29;null;0;0;12 de Octubre 1450;Ciudad Atlantida. Punta Alta.;calle;-38.886256, -62.058593;20240410_topmega.jpg;Detenido. Bicicleta robada. Robo.;https://elrosalenio.com.ar/noticias/10/04/2024/10042047/recuperaron-una-bicicleta-que-habia-sido-robada
24/7/2024;18:30;incidente;remolque;Carro Comidas;null;0;0;Rosales 450;Centro. Punta Alta.;calle;-38.883976, -62.075818;20240724_carro.jpg;Carro remolcado pierde una rueda.;https://elrosalenio.com.ar/noticias/24/07/2024/10042735/un-%E2%80%9Ccarrito%E2%80%9D-perdio-una-rueda-y-quedo-varado-en-medio-de-la-calle
7/10/2022;02:00;incendio;automovil;Jeep;FYY316;0;0;Ruta Nacional 249, km 653;RN 249.;ruta;-38.793214, -61.912778;20221007_inc.jpg;Incendio en marcha. En ruta.;https://elrosalenio.com.ar/noticias/07/10/2022/10037715/un-vehiculo-se-incendio-en-la-ruta-249
31/8/2024;23:50;choque;motocicleta;Yamaha ZB;null;1;0;Jose Ingenieros y Sargento Cabral;Villa Mora - Villa Laura. Punta Alta.;esquina;-38.879853, -62.057089;20240831_yamaha.jpg;Choque entre vehiculo y moto.;https://elrosalenio.com.ar/noticias/31/08/2024/10043000/menor-que-conducia-una-moto-y-acompanante-debieron-ser-hospitalizados-luego-de-un-accidente
9/10/2022;15:15;incendio;automovil;Chevrolet Corsa;FYK568;0;0;Ciudad de Carmelo 381;Zona Norte. Punta Alta.;calle;-38.859436, -62.083629;20221009_incendio.jpg;Incendio en marcha. En ciudad.;https://elrosalenio.com.ar/noticias/09/10/2022/10037735/otro-incendio-de-automotor
3/9/2024;11:00;choque;bicicleta;Bicicleta;null;0;1;Colon y Rio Juramento;Zona Norte. Punta Alta.;calle;-38.847440, -62.092934;20240903_bici.jpg;Choque contra ciclista. Un fallecido.;https://elrosalenio.com.ar/noticias/03/09/2024/10043016/un-auto-embistio-a-un-ciclista-en-el-ingreso-a-la-ciudad-por-ruta-229
10/10/2022;14:00;choque;automovil;Toyota Hilux;HMG346;0;0;Libertad y Belgrano;Ciudad Atlantida. Punta Alta.;esquina;-38.891193, -62.072994;20221010_choque.jpg;Choque entre vehiculo y moto. La moto queda debajo de un carro.;https://elrosalenio.com.ar/noticias/10/10/2022/10037748/un-hombre-fue-hospitalizado-tras-siniestro-vial-entre-camioneta-y-moto
10/10/2022;14:00;choque;motocicleta;Zanella;093PZI;1;0;Libertad y Belgrano;Ciudad Atlantida. Punta Alta.;esquina;-38.891163, -62.072964;20221010_choque.jpg;Choque entre vehiculo y moto. La moto queda debajo de un carro.;https://elrosalenio.com.ar/noticias/10/10/2022/10037748/un-hombre-fue-hospitalizado-tras-siniestro-vial-entre-camioneta-y-moto
5/9/2024;22:00;choque;bicicleta;Bicicleta;null;1;0;Pueyrredon 650;Centro. Punta Alta.;calle;-38.876944, -62.069177;20240509_choque.jpg;Choque contra ciclista.;https://elrosalenio.com.ar/noticias/05/09/2024/10043032/un-ciclista-herido-al-chocar-con-una-moto-en-el-macrocentro
1/11/2022;14:15;choque;automovil;Volkswagen Suran;AA954WG;0;0;Brown y Urquiza;Centro. Punta Alta.;esquina;-38.882605, -62.075230;20221101_ciclista.jpg;Choque contra ciclista.;https://elrosalenio.com.ar/noticias/01/11/2022/10038002/ciclista-protagoniza-accidente-vial-en-el-centro-de-punta-alta
9/9/2024;17:00;choque;bicicleta;Bicicleta;null;1;0;Jujuy y Santiago del Estero;Nueva Bahia Blanca. Punta Alta.;esquina;-38.872005, -62.063490;20240909_choque.jpg;Choque contra ciclista.;https://elrosalenio.com.ar/noticias/09/09/2024/10043057/accidente-de-transito-entre-auto-y-bicicleta
3/11/2022;10:00;choque;automovil;Fiat Siena;NKR400;0;0;Mitre y Espora;Centro. Punta Alta.;esquina;-38.878395, -62.073392;20221103.jpg;Choque entre autos. Remis.;https://elrosalenio.com.ar/noticias/03/11/2022/10038021/accidente-vehicular-concluyo-a-centimetros-de-comercio-local
3/11/2022;10:00;choque;automovil;Ford Fiesta;KDR515;0;0;Mitre y Espora;Centro. Punta Alta.;esquina;-38.878315, -62.073302;20221103.jpg;Choque entre autos. Remis.;https://elrosalenio.com.ar/noticias/03/11/2022/10038021/accidente-vehicular-concluyo-a-centimetros-de-comercio-local
4/11/2022;18:00;choque;automovil;Fiat Cronos;AD526NP;0;0;Darwin y Ruta Nacional 229. Villa Arias.;RN 229.;ruta;-38.810706, -62.107219;20221104_villa.jpg;Choque contra propiedad.;https://elrosalenio.com.ar/noticias/04/11/2022/10038044/villa-arias:-despisto,-choco-un-poste-y-derribo-un-paredon
7/11/2022;12:00;choque;automovil;Ford Ranger;FGX279;0;0;Brown 1150;Centro. Punta Alta.;calle;-38.871956, -62.078120;20221107_camioneta.jpg;Choque contra arbol.;https://elrosalenio.com.ar/noticias/07/11/2022/10038074/video:-vehiculo-impacto-contra-un-arbol-y-destrozo-el-frente-de-una-vivienda
7/10/2024;10:30;choque;bicicleta;Bicicleta;null;1;0;Bernardo de Irigoyen y 25 de Mayo;Centro. Punta Alta.;esquina;-38.881704, -62.078800;20241007.jpg;Choque contra ciclista.;https://elrosalenio.com.ar/noticias/07/10/2024/10043228/una-ciclista-herida-en-un-accidente-en-pleno-centro
10/11/2022;08:00;choque;automovil;Volkswagen Gol;BNS900;0;0;Buchardo 446;Centro. Punta Alta.;calle;-38.880090, -62.071227;20221110_gol.jpg;Choque contra vehiculo estacionado. ;https://elrosalenio.com.ar/noticias/10/11/2022/10038120/video:-choco-un-auto-estacionado-y-volco
10/11/2022;08:00;vuelco;automovil;Peugeot;GAA287;1;0;Buchardo 446;Centro. Punta Alta.;calle;-38.880040, -62.071277;20221110_peug.jpg;Choque contra vehiculo estacionado. ;https://elrosalenio.com.ar/noticias/10/11/2022/10038120/video:-choco-un-auto-estacionado-y-volco
11/11/2022;10:00;choque;automovil;Fiat Siena;AB823KZ;0;0;Colon y Ciudad de Carmelo;Zona Norte. Punta Alta.;esquina;-38.860347, -62.089263;20221111_esquina.jpg;Choque entre autos. Remis.;https://elrosalenio.com.ar/noticias/11/11/2022/10038138/siniestro-vial-en-la-manana-de-punta-alta
11/11/2022;10:00;choque;automovil;Volkswagen Suran;HQK064;0;0;Colon y Ciudad de Carmelo;Zona Norte. Punta Alta.;esquina;-38.860317, -62.089293;20221111_esquina.jpg;Choque entre autos. Remis.;https://elrosalenio.com.ar/noticias/11/11/2022/10038138/siniestro-vial-en-la-manana-de-punta-alta
18/11/2022;13:00;choque;automovil;Toyota Etios;PJS985;1;0;Colon y Rio Bermejo;Zona Norte. Punta Alta.;esquina;-38.851957, -62.091545;20221118_toyota.jpg;Choque frontal. El auto se cruzo de carril;https://elrosalenio.com.ar/noticias/18/11/2022/10038233/siniestro-vial-en-ruta-229:-bomberos-rescato-al-conductor-y-se-complica-el-transito-en-el-lugar
18/11/2022;13:00;choque;camion;Scania;BDX682;0;0;Colon y Rio Bermejo;Zona Norte. Punta Alta.;esquina;-38.851927, -62.091575;20221118_scania.jpg;Choque frontal. El auto se cruzo de carril;https://elrosalenio.com.ar/noticias/18/11/2022/10038233/siniestro-vial-en-ruta-229:-bomberos-rescato-al-conductor-y-se-complica-el-transito-en-el-lugar
19/11/2022;16:00;choque;automovil;Fiat Cronos;AD283TJ;0;0;Rotonda de Grunbeign;Bahia Blanca.;ruta;-38.758100, -62.175900;20221119_alcoh.jpg;Choque entre autos. Alcohol.;https://elrosalenio.com.ar/noticias/19/11/2022/10038242/familia-puntaltense-protagonizo-accidente-vial
19/11/2022;11:00;choque;automovil;Chevrolet Cruze;AE104UX;0;0;Ruta Nacional 3, Km 640;RN 3.;ruta;-38.762784, -61.782251;20221119_pehuenco1.jpg;Choque en cadena.;https://elrosalenio.com.ar/noticias/19/11/2022/10038251/tres-vehiculos-involucrados-en-siniestro-vial-camino-a-pehuen-co
19/11/2022;11:00;choque;automovil;Fiat Siena;IRA966;1;0;Ruta Nacional 3, Km 640;RN 3.;ruta;-38.762654, -61.782071;20221119_pehuenco1.jpg;Choque en cadena.;https://elrosalenio.com.ar/noticias/19/11/2022/10038251/tres-vehiculos-involucrados-en-siniestro-vial-camino-a-pehuen-co
19/11/2022;11:00;choque;automovil;Honda CRV;JXW280;0;0;Ruta Nacional 3, Km 640;RN 3.;ruta;-38.762674, -61.782051;20221119_pehuenco2.jpg;Choque en cadena.;https://elrosalenio.com.ar/noticias/19/11/2022/10038251/tres-vehiculos-involucrados-en-siniestro-vial-camino-a-pehuen-co
22/11/2022;10:00;choque;automovil;Ford Eco Sport;PJT022;1;0;Colon y Rio Colorado;Zona Norte. Punta Alta.;esquina;-38.853777, -62.091068;20221122_cadena.jpg;Choque en cadena.;https://elrosalenio.com.ar/noticias/22/11/2022/10038284/nuevamente-la-ruta-229-fue-escenario-de-un-siniestro-vial-entre-tres-vehiculos
22/11/2022;10:00;choque;automovil;Renault Grand Scenic;HEJ249;0;0;Colon y Rio Colorado;Zona Norte. Punta Alta.;esquina;-38.853717, -62.091008;20221122_cadena.jpg;Choque en cadena.;https://elrosalenio.com.ar/noticias/22/11/2022/10038284/nuevamente-la-ruta-229-fue-escenario-de-un-siniestro-vial-entre-tres-vehiculos
22/11/2022;10:00;choque;automovil;Toyota Etios;AC519QF;0;0;Colon y Rio Colorado;Zona Norte. Punta Alta.;esquina;-38.853747, -62.091038;20221122_cadena.jpg;Choque en cadena.;https://elrosalenio.com.ar/noticias/22/11/2022/10038284/nuevamente-la-ruta-229-fue-escenario-de-un-siniestro-vial-entre-tres-vehiculos
23/11/2022;14:30;choque;automovil;Volkswagen Amarok;MOH621;1;0;Colon y Rio Bermejo;Zona Norte. Punta Alta.;esquina;-38.851827, -62.091475;20221123_amarok.jpg;Choque contra arbol.;https://elrosalenio.com.ar/noticias/23/11/2022/10038303/video:-asi-esta-la-ruta-229-en-otro-siniestro-vial
24/11/2022;14:00;choque;automovil;Fiat Fiorino;AC205PT;0;0;Patagones 467;Centro. Punta Alta.;calle;-38.870415, -62.079275;20221124_fiorino.jpg;Choque contra vehiculo estacionado.;https://elrosalenio.com.ar/noticias/24/11/2022/10038310/video:-vuelco-tras-siniestro-vial-en-patagones-al-400
24/11/2022;14:00;vuelco;automovil;Renault Fluence;PMY542;1;0;Patagones 467;Centro. Punta Alta.;calle;-38.870445, -62.079245;20221124_fluence.jpg;Choque contra vehiculo estacionado. ;https://elrosalenio.com.ar/noticias/24/11/2022/10038310/video:-vuelco-tras-siniestro-vial-en-patagones-al-400
28/11/2022;20:00;choque;automovil;Ford Fiesta;MET019;0;0;Ruta Nacional 229, Km 20;RN 229.;ruta;-38.814532, -62.106233;20221128.jpg;Choque en cadena.;https://elrosalenio.com.ar/noticias/28/11/2022/10038360/accidente-vial-involucro-a-multiples-automoviles
28/11/2022;20:00;choque;automovil;Ford KA;HUC976;0;0;Ruta Nacional 229, Km 20;RN 229.;ruta;-38.814502, -62.106203;20221128.jpg;Choque en cadena.;https://elrosalenio.com.ar/noticias/28/11/2022/10038360/accidente-vial-involucro-a-multiples-automoviles
